Symbol, Company Name, Market Cap, Overall Rating, Sector, Industry, Valuation Grade, Profitability Grade, Growth Grade, Performance Grade, Forward PE, PEG, Price/Sales, Price/Book, Price/FCF, Net Margin, Operating Margin, Gross Margin, ROE, ROA, EPS This Y, EPS Next Y, EPS Next 5 Years, Sales Q/Q, EPS Q/Q, Perf Month, Perf Quarter, Perf Half Y, Perf YTD, Perf Year, SMA20, SMA50, SMA200, Dividend Yield, Inst Trans, Inst Own, Insider Own, Insider Trans, Target Price, Prev Close, Price Projection, RSI, Short Float, 52W High, 52W Low, Current Ratio, Earnings Date
GM, General Motors Company, 27.43B,51, Consumer Goods, Auto Manufacturers - Major, A+, C, D+, F,3.54,0.47,0.2,0.62,5.4,4.8,4,10.2,15.5,2.8,-15.9,26.96,8.48,-19.7,-112.9,-42.31,-51.34,-47.55,-50.3,-52.62,-16.5,-37.2,-48.6,8.36,-0.02,79.3,0.2,0.8,40,18.1,120.9944751,32.7,1.66,-57,25.76,0.9, May 06 BMO
GOOG, Alphabet Inc., 763.20B,64, Technology, Internet Information Providers, B, C-, B+, C-,18.62,1.44,4.72,3.83,0,0,0,0,0,0,4.8,16.9,15.82,17.3,19.3,-19.16,-18.03,-4.74,-16.17,-7.06,-4.2,-17.3,-13.3,0,0,69.59,5.66,-20.82,1581.3,1120.8,41.08672377,41.4,0.61,-28.34,8.32,0, May 04 AMC
GOOGL, Alphabet Inc., 803.73B,73, Technology, Internet Information Providers, B-, B+, B+, D+,18.69,4.73,4.97,3.82,25.95,21.2,21.1,55.6,17.8,13.2,12.5,17.47,4.8,17.3,20.2,-19.15,-18.39,-5.17,-16.6,-7.75,-4.4,-17.5,-13.7,0,0.61,82.2,0.14,0,1559.2,1117,39.58818263,41.3,0.65,-28.62,8.3,3.4, May 04 AMC
GPC, Genuine Parts Company, 9.51B,45, Services, Auto Parts Stores, B-, C+, D+, F,10.23,9.66,0.49,2.43,61.25,3.2,4.4,32.6,17.1,4.3,-22.4,5.93,1.5,2.2,-95.2,-31.2,-41.97,-34.93,-42.2,-45.47,-16.5,-31.2,-39.4,5.15,0.53,80.9,0.6,0.43,90.7,61.4,47.71986971,35.6,2.17,-49.59,16.89,1.2, Feb 19 BMO
GPN, Global Payments Inc., 41.36B,59, Services, Business Services, B-, B-, B, F,14.56,2.86,8.42,1.42,40.56,8.8,16.1,58.1,2.7,1.4,-19.7,19.76,19.47,125.7,3.5,-32.61,-29.61,-16.64,-28.41,-5.16,-14.7,-29.1,-26.4,0.6,0.87,92,0.5,-10.78,211.9,130.6,62.25114855,37.2,2.1,-39.81,19.56,1.2, Feb 12 BMO
GPS, The Gap Inc., 2.22B,49, Services, Apparel Stores, B+, C+, C-, F,3.3,0,0.14,0.62,3.15,2.1,3.5,37.4,9.9,2.5,-62.3,20.16,-6.78,1.1,-150.7,-61.48,-68.17,-66.57,-68.89,-78.94,-35.2,-58.4,-65.7,17.64,-2.11,62.7,9,0,23.3,5.5,323.6363636,26.4,13.71,-79.07,7.41,1.4, Mar 12 AMC
GRMN, Garmin Ltd., 14.14B,69, Technology, Scientific & Technical Instruments, B-, A-, B+, D-,15.68,2.29,3.76,2.91,86.65,25.3,25.2,59.5,21.6,16.8,36.4,3.67,6.43,18.2,88.7,-21.36,-25.3,-11.39,-24.7,-17.05,-3.6,-18.3,-18.3,3.3,-0.24,49.6,0.3,-75.93,94.2,73.4,28.33787466,41.5,2.28,-32.2,17.27,3, Feb 19 BMO
GS, The Goldman Sachs Group Inc., 53.98B,65, Financial, Investment Brokerage - National, A, B, B-, F,5.96,0.84,0.98,0.69,3.89,14.4,19.3,62.4,9.9,0.8,-12.4,19.18,8.47,7,-1.8,-28.17,-36.01,-24.37,-34.79,-25.36,-7.2,-27,-30.5,3.3,-1.5,77,0.4,0,237.3,149.9,58.30553702,38.9,1.99,-41.32,12.33,0, Apr 15 BMO
GWW, W.W. Grainger Inc., 12.96B,63, Services, Industrial Equipment Wholesale, B+, B+, C+, F,12.42,1.51,1.13,6.97,26.29,7.4,11,38.3,44.4,14.1,12.1,10.34,10.35,3,-48.6,-18.66,-30.47,-16.54,-29.19,-23.07,-3.1,-15,-19.2,2.4,-0.88,74.6,1.8,-2.36,301.2,239.6,25.70951586,43.1,3.26,-31.15,18.96,2.1, Apr 23 BMO
HAL, Halliburton Company, 7.30B,35, Basic Materials, Oil & Gas Equipment &amp; Services, B+, D+, D-, F,11.22,0,0.33,0.82,25.62,-5,-2,10.2,-12.3,-4.3,-170.5,-5.77,-5.53,-12.6,-366.1,-51.14,-69.53,-58.61,-69.27,-74.87,10.9,-49.5,-61.4,9.57,1.71,82.1,0.3,5.26,16.6,7.5,121.3333333,38,4.57,-76.44,79.06,2.3, Apr 20 BMO
HAS, Hasbro Inc., 10.03B,71, Consumer Goods, Toys & Games, B+, B+, A-, F,14.26,1.27,2.12,3.11,54.83,11,11.5,52.9,25.4,8.5,96.8,13.31,13.9,2.8,2949.8,-9.53,-33.13,-38.92,-33.31,-17.39,10.9,-17.1,-33.9,3.8,9.21,90.8,0.3,-2.95,94.2,70.4,33.80681818,47.1,2.9,-47.16,62.21,5.4, Feb 11 BMO
HBAN, Huntington Bancshares Incorporated, 7.72B,64, Financial, Regional - Midwest Banks, A, B+, C+, F,5.66,1.19,1.84,0.72,8.87,31.8,69.7,0,12.7,1.2,6.1,6.29,4.9,-4.3,-2.1,-41.74,-50.83,-46.09,-51.13,-44.21,-18.5,-40.4,-49.3,8.14,-0.62,78,1,-0.91,12.8,7.3,75.34246575,28.5,2.8,-56.3,-0.29,0, Apr 23 BMO
HBI, Hanesbrands Inc., 2.84B,61, Consumer Goods, Textile - Apparel Clothing, B+, B, B, F,4.11,12.86,0.41,2.14,5.84,8.6,12.8,39.9,51.8,7.8,11.6,11.16,0.34,-1,24.3,-43.32,-50.24,-49.51,-51.18,-59.34,-21.9,-40.2,-50.2,8.28,5.85,0,1.1,-2.12,13.9,7.2,93.05555556,23.5,18.72,-62.46,1.56,1.8, May 08 BMO
HCA, HCA Healthcare Inc., 30.71B,60, Healthcare, Hospitals, B+, C+, B+, F,6.56,0.85,0.6,0,10.61,6.8,13.6,83.5,-95.8,7.9,10.5,12.06,9.82,10.2,31.5,-37.96,-43.11,-27.1,-43.24,-36.06,-12.2,-33.2,-37.3,2,-0.02,72.2,0.4,-8.2,162.3,83.9,93.44457688,35.4,1.69,-46.17,40.13,1.4, Apr 28 BMO
HD, The Home Depot Inc., 199.63B,57, Services, Home Improvement Stores, C+, C+, B-, D-,16.15,2.5,1.81,0,39.24,10.2,14.4,34.1,-599.5,21.7,6.1,9.25,7.08,-2.7,7.8,-24.79,-17.46,-19.61,-16.98,-8.71,-4.6,-17.6,-19.1,3.3,-1.49,71.5,0.1,-11.05,238.5,181.3,31.54991726,43,0.93,-27.92,26.79,1.1, Feb 25 BMO
HES, Hess Corporation, 11.61B,45, Basic Materials, Independent Oil & Gas, B-, C, C, F,0,0,1.79,1.22,12.49,-6.3,9,70.4,-4.5,-1.9,-24.4,23.5,0,2,0,-38.07,-47.87,-40.49,-47.16,-40.73,-1.7,-31.6,-44.5,2.8,-1.92,89.8,0.8,-17.44,57.8,35.3,63.73937677,41.2,7.43,-54.78,28.59,1.3, Apr 29 BMO
HFC, HollyFrontier Corporation, 3.70B,48, Basic Materials, Oil & Gas Refining &amp; Marketing, B+, C+, D+, F,6.73,0,0.21,0.62,2.86,4.4,7.3,21.2,12.8,6.4,-25.1,6.2,-1.02,0.9,-51.4,-30.04,-55.36,-55.57,-54.76,-53.3,-0.9,-33.7,-51.3,6.1,-0.28,88.8,0.8,-2.65,45.5,22.9,98.68995633,40.2,5.18,-61.97,21.16,2, May 07 BMO
HIG, The Hartford Financial Services Group Inc., 11.85B,64, Financial, Property & Casualty Insurance, A-, C+, A-, F,5.79,1.82,0.57,0.75,4.02,9.9,13.6,0,13.6,3,43,7.54,3.23,15.7,252.4,-38.27,-45.41,-42.71,-45.25,-33.09,-13,-34.6,-43.3,3.9,0.08,94.7,0.2,-6.63,63.2,33.2,90.36144578,35,1.33,-48.89,68.43,0, May 04 AMC
HII, Huntington Ingalls Industries Inc., 7.74B,52, Industrial Goods, Aerospace/Defense Products & Services<, B, B-, D+, D-,12.32,0,0.87,4.71,35.67,6.2,8.3,17.2,33.9,7.7,-30.5,-28.6,-0.71,9.7,-27.2,-17.72,-29.4,-9.75,-28,-13.41,1.1,-17.6,-20.6,1.9,-0.06,89.3,2.2,-0.59,245.9,180.6,36.1572536,44.4,3.02,-35.19,23.2,0.9, Feb 13 BMO
HLT, Hilton Worldwide Holdings Inc., 16.99B,53, Services, Lodging, B, C+, B-, F,12.96,1.6,1.8,0,15.03,9.3,17.5,39,-568.4,5.9,19.2,21.07,11.9,3.5,-22.3,-41.19,-48.08,-36.38,-47.83,-33.33,-21.2,-39.5,-42.4,1,0.76,0,1.4,-1.71,100.5,57.8,73.87543253,26.8,3.7,-51.61,26.14,0.7, Feb 11 BMO
HOG, Harley-Davidson Inc., 2.87B,61, Consumer Goods, Recreational Vehicles, A, B-, C+, F,5.05,0.93,0.53,1.37,6.38,7.9,10.4,35.8,23.1,4,-16.1,18.78,6.5,-6.4,54.5,-46.49,-56.59,-53.75,-56.71,-57.59,-25.8,-46.7,-55.7,9.44,0.84,99.9,0.2,-17.29,30.4,16.1,88.81987578,32.4,9.69,-63.77,4.82,1.3, Apr 28 BMO
HOLX, Hologic Inc., 9.17B,58, Healthcare, Medical Instruments & Supplies, B, C+, B+, F,12.1,15.04,2.71,4.05,15.17,2.5,-4.1,52.4,3.8,1.3,55.7,6.03,7.4,2.4,276.3,-31.02,-34.59,-29.44,-34.76,-28.32,-7.9,-27.7,-32.5,0,-1.33,97.8,0.9,-15.86,55.8,34,64.11764706,37.2,1.75,-40.54,24.01,1.6, Apr 29 AMC
HON, Honeywell International Inc., 98.32B,65, Industrial Goods, Diversified Machinery, B+, B+, B-, F,14.65,2.63,2.68,5.12,27.19,16.7,20.6,33.7,33.5,10.5,-4.4,8.46,6.28,-2.4,12.1,-22.42,-26.54,-17.55,-24.97,-17.14,-5,-19.3,-24.4,2.4,1.43,79.2,0.1,-0.27,169,132.8,27.25903614,42.1,1.2,-30.75,26.11,1.3, May 01 BMO
HP, Helmerich & Payne Inc., 2.00B,41, Basic Materials, Oil & Gas Drilling &amp; Exploration, B-, C, D+, F,0,0,0.75,0.45,14.63,-0.9,0.5,35.8,-0.6,-0.4,-165.6,-218.2,-6.58,-17,294.5,-53.18,-63.88,-57.52,-64.01,-70.86,-8.3,-50.9,-61.4,17.37,-0.52,95.1,1.4,-2.5,27.1,16.3,66.25766871,36.2,9,-76.16,24.6,2.8, May 04 BMO
HPE, Hewlett Packard Enterprise Company, 12.96B,47, Technology, Communication Equipment, B+, C+, D+, F,5.05,1.45,0.45,0.71,55.38,4.2,4.6,33,6.9,2.3,-36.8,9.11,6.64,-8,-36.8,-23.49,-41.99,-35.04,-40.86,-40.82,-3.3,-24.2,-35.5,5.12,-0.58,85.4,0.1,-32.29,14.5,9.3,55.91397849,40.5,3.54,-47.19,25.03,0.8, Mar 03 AMC
HPQ, HP Inc., 23.62B,55, Technology, Diversified Computer Systems, B+, C-, B, F,5.59,0.72,0.4,0,6.91,5.2,6.5,19.5,-222.4,9.4,15.1,19.22,10.81,-0.6,-6.9,-28.29,-25.49,-16.68,-24.62,-21.57,-12,-26.5,-26,4.5,0,82.6,0.1,-13.92,21.4,15.4,38.96103896,39.4,1.56,-39.45,15.55,0.7, Feb 24 AMC
HRB, H&R Block Inc., 2.55B,61, Services, Personal Services, B+, B+, C+, F,4.06,0.65,0.8,0,12.81,12.9,17.7,42.8,373.3,13,-27.8,107.51,10,10.8,-13.2,-42.57,-46.51,-46.39,-46.51,-48.52,-23.6,-39.7,-50.1,8.28,-5.07,0,0.5,0,20.3,12.5,62.4,32.6,16.64,-59.76,5.58,1, Mar 05 AMC
HRL, Hormel Foods Corporation, 25.52B,71, Consumer Goods, Meat Products, C, B-, C+, B+,26.03,6.61,2.68,4.18,157.37,10.3,12.3,19.6,16.5,12.1,4,5.6,4,1,1,5.62,7.38,11.32,5.48,13.47,8.2,6.1,11.4,1.9,3.35,47.5,48,-0.14,37.9,47.5,-20.21052632,58.3,14.78,-6.07,30.81,2.3, Feb 20 BMO
HSIC, Henry Schein Inc., 7.44B,70, Services, Medical Equipment Wholesale, A-, B, A-, F,12.45,1.63,0.75,2.35,12.42,7,7.2,31,24.3,9.7,72,9.27,6.29,7.9,221.8,-21.4,-27.83,-21.59,-27.4,-20.01,-10.4,-24.7,-28.4,0,-1.54,0,1.1,-7.64,69.2,48.4,42.97520661,36.8,10.12,-37.37,10.73,1.6, Feb 20 BMO
HST, Host Hotels & Resorts Inc., 7.45B,54, Financial, REIT - Hotel/Motel, A, B-, C-, F,16.35,0.27,1.36,0.93,18.39,16.8,13.6,0,12.3,7.3,-14.3,3.55,28.4,-2,-72.7,-33.08,-47.61,-42.28,-48.52,-50.39,-18.1,-36,-44.9,8.38,1.37,0,0.7,-5.31,15.1,9.5,58.94736842,32.1,5.07,-54.53,15.4,0, Feb 19 AMC
HSY, The Hershey Company, 28.82B,65, Consumer Goods, Confectioners, C+, A-, C, C,20.8,3.32,3.61,16.31,34.5,14.4,19.4,45.4,69.9,14.3,-1.6,5.79,7.5,4,-36.8,-15.67,-5.72,-11.61,-7.65,18.17,4.9,-4.7,-5.6,2.2,-0.34,78.7,0.4,-10.63,146.8,135.7,8.179808401,52.1,1.49,-13.78,27.28,1.1, Apr 30 BMO
HUM, Humana Inc., 40.64B,81, Healthcare, Health Care Plans, A, B-, A, D+,13.6,1.12,0.63,3.3,9.55,4.2,4.9,0,23.4,9.4,61.5,18.72,13.29,15,48.9,-19.4,-17.38,17.46,-18.12,13.78,0.5,-10.9,-5.5,0.8,-1.4,95.9,0.2,-25.3,403.6,300.1,34.48850383,47.4,1.54,-24.15,40.23,0, May 06 BMO
IBM, International Business Machines Corporation, 102.12B,68, Technology, Information Technology Services, A-, B+, C+, D,7.85,1.41,1.32,4.68,15.07,12.2,13.2,47.3,51.7,6.4,-8.6,7.08,7.26,0.1,-5,-18.05,-18.77,-22.37,-17.93,-23.41,-1.9,-18.1,-21.9,5.89,0.67,58.9,0.1,-0.5,141.5,110,28.63636364,42.2,2.16,-32.97,17.5,1, Apr 21 AMC
ICE, Intercontinental Exchange Inc., 45.03B,66, Financial, Diversified Investments, B, B+, C, C-,17.63,2.52,8.66,2.61,23.89,37.2,51.4,0,11.3,2.1,0.2,7.25,9.42,-0.8,-23.9,-19,-12.44,-10.27,-12.33,4.8,2,-8.9,-11.2,1.4,2.97,96.3,0.4,-15.62,99.3,81.1,22.44143033,48.7,1.12,-20.54,27.52,1, May 07 BMO
IDXX, IDEXX Laboratories Inc., 20.33B,65, Healthcare, Diagnostic Substances, D, A-, B+, C-,38.5,2.57,8.45,115.8,66.84,17.8,23,56.7,283.9,24.5,14,15.02,19.08,10.2,3.8,-8.87,-9.55,-10.8,-8.21,5.33,3.5,-8.1,-12.4,0,-0.21,89.9,1.1,-24.19,280.6,239.7,17.06299541,49.7,2.04,-20.9,38.95,0.9, May 01 BMO
IEX, IDEX Corporation, 9.97B,71, Industrial Goods, Diversified Machinery, B, B+, B, D+,22.27,1.89,4,4.57,30.22,17.1,23.2,45.1,19.8,11.6,6.3,8.68,13,-1.3,4.3,-11.38,-21.3,-13,-20.71,-12.32,7.8,-8.6,-14.3,1.4,-1.04,99.8,0.4,-16.48,162,136.3,18.85546588,51.4,1.19,-22.32,32.36,3.5, Apr 29 BMO
IFF, International Flavors & Fragrances Inc., 11.01B,55, Basic Materials, Specialty Chemicals, C+, B-, B, F,14.26,6.53,2.14,1.79,73.64,8.8,12.9,41.1,7.4,3.4,-3.9,10.93,3.8,5.3,55.8,-22.36,-22.24,-15.22,-23.13,-24.15,-7.5,-19.1,-22.2,3,0.34,98.8,0.2,0,130.7,99.1,31.88698285,38.1,14.36,-35.35,7.31,1.9, Feb 12 AMC
ILMN, Illumina Inc., 40.93B,72, Healthcare, Biotechnology, C, A-, A-, D+,34.36,2.17,11.55,8.7,48.61,28.3,29.3,69.6,23.1,13.9,19.7,16.45,18.66,9.8,16.1,-3.24,-16.52,-5.31,-17.71,-14.48,5.9,-4.2,-12.8,0,-0.6,94.4,0.4,-3.79,326.2,272.9,19.53096372,50.7,2.32,-30.7,34.09,6.7, Apr 29 AMC
INCY, Incyte Corporation, 17.70B,84, Healthcare, Biotechnology, B+, B+, A, C,19.22,1.18,8.2,6.4,27.98,20.7,18.6,95.7,19.1,14.5,304.4,37.99,31.94,9.7,58.9,-3.85,-10.35,5.52,-11.74,-8.63,10.9,5.4,-2.7,0,0.26,94.8,0.4,-17.05,90.2,77,17.14285714,59.4,2.3,-18.81,25.77,4.8, Feb 13 BMO
INTC, Intel Corporation, 246.53B,85, Technology, Semiconductor - Broad Line, A-, A, B, C,11.05,1.27,3.43,3.02,21.71,29.2,30.6,58.6,28,15.9,6.6,1.55,9.07,8.3,40.7,-7.38,-10.67,10.04,-9.19,-2.04,5.8,-7.8,-0.5,2.4,-1.22,68.8,0.05,3.91,63.3,54.3,16.57458564,49.8,1.17,-21.86,26.32,1.4, Apr 23 AMC
INTU, Intuit Inc., 63.44B,68, Technology, Application Software, C-, A-, A-, D,26.64,3.28,8.9,15.77,36.84,22.9,26.8,82.3,43,25,18.4,13.05,11.11,12.9,27,-21.13,-15.38,-13.53,-14.02,-16.3,-7.6,-18.6,-18.7,0.9,-0.1,90,0.2,-52.03,285,225.2,26.55417407,42.1,1.19,-28.98,16.14,1.7, Feb 24 AMC
IP, International Paper Company, 12.10B,51, Consumer Goods, Packaging & Containers, B+, C+, D+, F,10.85,3.03,0.54,1.55,7.87,5.5,9.5,31.8,16.3,3.6,-21.8,4.89,3.27,-7.6,-49.6,-19.62,-33.04,-22.76,-33.81,-36.1,-4.9,-21.3,-29.3,6.73,1.58,85.9,0.3,-3.13,42,30.4,38.15789474,40.4,2.96,-38.76,11.33,0.8, Apr 30 BMO
IPG, The Interpublic Group of Companies Inc., 6.10B,53, Services, Advertising Agencies, B+, C+, C, F,6.99,21.51,0.6,2,6.3,6.4,10.2,14.6,26.3,4,5.4,7.98,0.4,1.6,0,-33.35,-36.72,-29.97,-37.79,-31.8,-13.8,-32.8,-36.9,7.1,2.55,0,0.4,-18.8,23.9,14.3,67.13286713,36.1,6.11,-46.11,16.77,0.9, Feb 12 BMO
IPGP, IPG Photonics Corporation, 5.86B,51, Technology, Semiconductor Equipment & Materials, B-, B, C-, F,21.12,17.56,4.46,2.27,30.84,13.7,17.8,46.1,7.7,6.7,-56,50.06,1.75,-7.1,-105.1,-21.79,-29.74,-20.17,-28.98,-38.21,-9,-18.7,-23.5,0,-1.05,67.6,16.1,-0.28,154.6,102.9,50.24295432,38.5,7.81,-43.61,4.78,9.9, Feb 13 BMO
IR, Ingersoll Rand Inc., 9.90B,53, Industrial Goods, Diversified Machinery, B+, B-, C-, F,12.2,1.99,4.04,2.52,33.01,6.5,11.2,37.2,8.9,3.5,-6.6,18.52,15.2,-15,-72.8,-25.56,-37.53,-15.04,-37.19,-17.68,4,-22.7,-26.3,9.2,2.55,53.5,0.2,-38.42,119.7,23,420.4347826,43.3,1.05,-39.77,37.95,2.7, Apr 29 BMO
IRM, Iron Mountain Incorporated, 6.46B,49, Technology, Business Software & Services, B-, B, C-, F,15.95,2.9,1.52,4.22,0,6.3,18.3,57.1,16.7,2,-27.3,13.55,8,1.7,-76.2,-34.21,-29.23,-32.79,-32.48,-40.04,-14.5,-25.8,-29.7,11.48,0.62,87.7,0.3,-6.59,31.7,21.5,47.44186047,35.7,16.2,-39.81,5.05,0.6, Feb 13 BMO
ISRG, Intuitive Surgical Inc., 55.84B,66, Healthcare, Medical Instruments & Supplies, C-, A-, A-, D-,31.64,5.5,12.47,6.55,47.62,30.8,30.7,69.4,18.2,15.5,21.5,18.44,7.36,22.1,34.6,-19.76,-21.69,-8.63,-20.88,-18.84,0,-13.1,-14.5,0,0.36,89.2,0.6,-15.56,638.7,467.7,36.56189865,46,1.74,-25.22,28.4,4.5, Apr 16 AMC
IT, Gartner Inc., 8.41B,57, Technology, Information Technology Services, B-, B, B+, F,21.98,3.76,1.98,8.96,20.2,5.5,8.7,63.5,25.4,3.4,101.8,21.34,9.75,10.5,-12,-25.33,-39.69,-32.19,-38.94,-38.59,-6.8,-28.7,-36.7,0,-2.85,96.8,2.8,-2.89,122.6,94.1,30.2869288,37.7,3.15,-46.49,19.5,0.7, May 05 BMO
ITW, Illinois Tool Works Inc., 47.42B,64, Industrial Goods, Diversified Machinery, C+, A-, B-, D,17.26,4.02,3.36,15.03,35.18,17.9,24.1,42,82.1,16.7,1.8,8.78,4.55,-3.1,8.5,-20.18,-22.06,-5.06,-21.17,-5.68,-3.4,-15.5,-13.8,3,1.13,82,0.2,-28.4,163.1,141.6,15.18361582,43.7,2.28,-26.43,21.11,2.9, May 01 BMO
IVZ, Invesco Ltd., 3.95B,55, Financial, Asset Management, B+, B-, C+, F,3.56,7.2,0.65,0.38,8.66,9.1,13.2,69.1,5.9,1.5,-41,0.22,0.91,38.8,26.4,-43.78,-54.31,-47.68,-54.28,-59.15,-19.9,-44.7,-53.3,15.09,-0.79,88.6,0.9,0,12.6,8.2,53.65853659,33,7.77,-64.81,5.76,0, Apr 29 BMO
JBHT, J.B. Hunt Transport Services Inc., 10.05B,67, Services, Trucking, B, B-, B+, D+,14.46,1.45,1.1,4.27,75.91,5.6,8,18.2,23.5,9.6,6.8,15.81,13.14,5.7,40.2,-7.31,-22.67,-14.81,-22.18,-12.23,2.7,-9.9,-15.6,1.1,-1.02,77.9,2.6,-7.55,114.2,90.8,25.77092511,47.1,3.89,-26.55,19.3,1.4, Apr 13 BMO
JKHY, Jack Henry & Associates Inc., 11.75B,72, Technology, Information Technology Services, C-, B+, B+, B-,35.81,3.45,7.2,7.82,42.03,17.3,22.5,40.5,19.4,13.1,5.6,13.41,12,8.5,6.5,-8.61,3.61,4.57,3.77,6.01,3.3,-0.6,6.1,1.1,-0.97,93.5,0.7,-4.46,140.6,151.1,-6.949040371,52.2,2.99,-10.71,26.33,1.2, May 05 AMC
JNJ, Johnson & Johnson, 360.75B,74, Healthcare, Drug Manufacturers - Major, B-, B+, B, C+,13.82,4.2,4.4,5.89,36.07,18.4,21.1,66.6,25.5,9.8,0.5,8.27,5.63,1.7,34.4,-7.2,-8.78,0.87,-8.72,-2.93,3.8,-4.3,-1.7,2.8,1.41,70.9,0.1,-3.35,160.5,133.1,20.58602554,51.1,0.77,-13.19,22.87,1.3, Apr 14 BMO
JNPR, Juniper Networks Inc., 6.65B,55, Technology, Communication Equipment, B, B-, C-, D-,10.5,0,1.5,1.43,41.78,7.8,9.6,58.9,7.4,3.9,-38.4,12.57,-3.25,2.3,-11.2,-12.89,-20.44,-15.48,-20.18,-27.83,3.6,-7.5,-16.6,4,-0.46,96,0.2,-16.31,22.9,19.6,16.83673469,49.9,4.26,-30.05,32.4,2.1, Apr 28 AMC
JPM, JPMorgan Chase & Co., 289.64B,67, Financial, Money Center Banks, B+, B+, B, F,8.14,1.14,3.45,1.17,0,41.2,61.5,0,14.8,1.3,20.4,6.79,7.12,1.2,35.7,-26.98,-37.98,-22.73,-37.22,-16.93,-8,-27.2,-29.9,4.1,-0.54,76.1,0.1,-8.83,128.2,87.5,46.51428571,39.2,1,-40.39,9.36,0, Apr 14 BMO
JWN, Nordstrom Inc., 2.31B,52, Services, Apparel Stores, B, B, C, F,4.32,4.19,0.15,2.09,32.05,3.2,5.1,36,61.2,5.1,-3.4,45.7,0.99,1.2,-17.5,-59.91,-67.14,-58.61,-67.8,-70.3,-32.5,-57,-60.9,0,-4.05,65.9,10.7,-1.13,32,13.1,144.2748092,24.5,33.97,-71.75,2.27,0.9, Mar 03 AMC
K, Kellogg Company, 20.91B,64, Consumer Goods, Processed & Packaged Goods, C+, B, C+, C+,15.36,9.13,1.54,7.61,0,7.1,10.3,31.6,36,5.3,-26.5,4.78,2.39,-2.8,256.7,-5,-9.34,-1.08,-11.34,8.22,4.2,-0.8,0.4,3.7,-0.27,91.1,18.2,-1.91,66.8,61.3,8.972267537,53.1,3.29,-10.68,23.61,0.7, May 07 BMO
KEY, KeyCorp, 9.41B,61, Financial, Regional - Midwest Banks, A, B+, C, F,4.93,1.05,1.8,0.61,4.66,30.9,66.2,0,10.8,1.1,-5.5,7.67,5.59,-0.9,0,-43.2,-53.21,-44.4,-53.16,-42.3,-15.2,-41.5,-48.2,7.81,-0.74,83.6,0.4,-20.67,18.6,9.4,97.87234043,34.7,1.68,-55.81,21.74,0, Apr 16 BMO
KEYS, Keysight Technologies Inc., 16.88B,75, Technology, Scientific & Technical Instruments, B, B+, A-, D+,15.35,2.53,3.84,5.04,20.24,15.3,18.1,59.4,22.6,10.3,276.4,6.96,9.55,8.8,78.2,-14.48,-19.62,-11.66,-18.4,-6.93,-4.4,-10.8,-14.3,0,1.12,93,0.5,-16.49,112.9,83.7,34.8864994,45.3,6.23,-25.1,15.99,3.4, Feb 24 AMC
KHC, The Kraft Heinz Company, 30.75B,63, Consumer Goods, Food - Major Diversified, B, C+, B-, D-,10.65,0,1.23,0.58,37.01,7.7,12.3,32.8,3.7,1.9,119.1,2.89,-5.15,-5.2,101.4,-6.84,-22.05,-7.19,-23.31,-23.6,7.6,-3.6,-12.3,6.49,29.04,0,0.2,0,26.7,24.6,8.536585366,52.4,8.28,-25.07,26.61,1, Feb 13 BMO
KIM, Kimco Realty Corporation, 3.65B,61, Financial, REIT - Retail, B+, B+, B-, F,9.75,2.11,3.15,0.67,35.73,29.1,34.4,70.9,6.6,3.1,-21.6,7.58,4.6,4.2,31.1,-57.6,-60.46,-62.12,-62.58,-57.37,-32.7,-51.6,-59,14.45,2.5,94.1,2.7,0.06,18,7.7,133.7662338,24.2,3.63,-64.5,4.16,0, Apr 30 BMO
KLAC, KLA Corporation, 21.86B,71, Technology, Semiconductor Equipment & Materials, B+, A-, B-, D-,12.56,1.47,4.14,7.8,29.84,21.6,26.2,56.1,42,12.4,-2.8,4.98,12.62,34.8,-0.7,-17.59,-27.46,-14.58,-25.67,6.75,-7.4,-17.6,-17.1,2.5,-2.11,92,0.3,-6.76,182,132.4,37.46223565,43.1,1.96,-30.72,26.14,2.5, May 05 AMC
KMB, Kimberly-Clark Corporation, 44.23B,64, Consumer Goods, Personal Products, C-, B-, B+, C,16.78,3.61,2.4,0,371.65,11.7,16,35,0,14.2,42.9,5.85,5.74,0.3,31.3,-12.8,-4.82,-7.52,-6.01,6.17,0.4,-5.4,-5,3.3,1.39,76.5,0.1,-7.8,141.6,129.2,9.59752322,49,2.02,-12.92,17.43,0.7, Apr 22 BMO
KMI, Kinder Morgan Inc., 32.08B,54, Basic Materials, Oil & Gas Pipelines, C+, B+, B-, F,13.74,0,2.43,0.9,101.85,16.5,36.9,55.7,6.5,2.9,44.7,-4.3,-5.74,-11.3,25.5,-33.51,-36.07,-33.32,-36.47,-32.38,-1.9,-26.1,-32.6,7.43,-1,64.3,11.1,0.95,19.3,13.4,44.02985075,42.9,1.67,-40.59,42.41,0.6, Apr 22 AMC
KMX, CarMax Inc., 8.48B,59, Services, Auto Dealerships, B+, C+, B+, F,9.24,0.85,0.43,2.23,0,4.4,5.8,13.5,24.5,4.4,30.7,5.23,11.45,11.5,-4.2,-44.65,-43.92,-41.36,-42.74,-29.49,-19.2,-40.4,-44.6,0,-2.18,0,0.2,-49.25,97.8,50.2,94.82071713,31.7,9.34,-52.97,29.1,2.4, Apr 02 BMO
