Symbol, Company Name, Market Cap, Overall Rating, Sector, Industry, Valuation Grade, Profitability Grade, Growth Grade, Performance Grade, Forward PE, PEG, Price/Sales, Price/Book, Price/FCF, Net Margin, Operating Margin, Gross Margin, ROE, ROA, EPS This Y, EPS Next Y, EPS Next 5 Years, Sales Q/Q, EPS Q/Q, Perf Month, Perf Quarter, Perf Half Y, Perf YTD, Perf Year, SMA20, SMA50, SMA200, Dividend Yield, Inst Trans, Inst Own, Insider Own, Insider Trans, Target Price, Prev Close, Price Projection, RSI, Short Float, 52W High, 52W Low, Current Ratio, Earnings Date
EXPD, Expeditors International of Washington Inc., 12.31B, 74, Industrials, Integrated Freight & Logistics, C-, B+, C+, A-, 20.71, 4.98, 1.53, 6.05, 23.75, 7.1, 9.2, 32.2, 27.0, 15.7, -5.4, 16.69, 4.43, -5.9, -10.4, 6.17, -1.62, -4.51, -6.46, -0.48, 1.1, 6.5, 0.3, 1.4, 1.2, 98.4, 0.2, -7.59, 72.3, 73.3, -1.364256480218281, 57.9, 1.97, -10.61, 38.88, 2.3, May 05 AMC
EXPE, Expedia Group Inc., 8.65B, 79, ConsumerCyclical, Travel Services, B, B+, B, B-, 12.88, 0, 0.72, 2.35, 6.12, 4.7, 7.5, 82.1, 13.6, 2.6, 42.0, 608.9, -8.72, 7.3, 360.9, 6.29, -41.79, -32.71, -40.48, -45.97, -1.7, 0.5, -38.9, 2.1, 2.18, 0, 0.1, 14.17, 100.2, 62.0, 61.61290322580646, 50.8, 8.04, -55.3, 57.92, 0.7, May 20 AMC
EXR, Extra Space Storage Inc., 10.89B, 82, RealEstate, REIT - Industrial, C+, A-, B-, B+, 26.4, 4.21, 8.19, 4.29, 46.1, 30.7, 47.2, 71.7, 16.5, 4.9, 3.9, 3.44, 6.0, 9.2, 13.8, -9.46, -25.51, -19.4, -20.28, -20.96, -5.2, -9.0, -21.2, 4.2, 1.06, 0, 0.9, -23.38, 96.7, 84.3, 14.709371293001194, 43.0, 3.93, -32.35, 15.82, 0, May 06 AMC
F, Ford Motor Company, 19.38B, 63, ConsumerCyclical, Auto Manufacturers, B, C, C, C+, 11.81, 0, 0.13, 0.65, 5.61, -2.1, -1.5, 5.7, -9.2, -1.2, -96.0, 143.6, 0, -14.9, -275.4, -2.78, -40.73, -45.91, -47.42, -52.8, -1.9, -4.2, -38.6, 0, -1.53, 55.2, 0.1, 4.34, 5.9, 4.7, 25.531914893617024, 47.8, 4.15, -53.69, 23.48, 1.3, Apr 28 AMC
FANG, Diamondback Energy Inc., 6.04B, 69, Energy, Oil & Gas E&amp;P, C+, B, C+, B-, 17.4, 0, 1.51, 0.47, 1.98, -1.1, -12.1, 75.5, -0.3, -0.2, -81.8, 5.68, 13.08, 4.1, 0, 26.3, -48.78, -51.06, -58.88, -64.99, 1.1, 16.3, -47.5, 3.9, -1.19, 0, 0.2, 7.43, 53.0, 37.7, 40.583554376657816, 54.4, 6.13, -66.55, 162.41, 1.0, May 04 AMC
FAST, Fastenal Company, 22.20B, 81, Industrials, Industrial Distribution, D, A, B, A, 27.43, 1.46, 4.12, 8.35, 186.7, 14.8, 19.8, 46.9, 30.7, 20.9, 6.6, 11.55, 19.0, 4.4, 4.0, 11.92, 1.15, 4.82, 4.68, 20.27, 5.5, 13.7, 12.2, 2.5, -0.04, 85.4, 0.1, -24.43, 36.1, 38.3, -5.744125326370746, 60.8, 4.53, -3.2, 44.79, 4.2, Apr 14 BMO
FB, Facebook Inc., 586.20B, 89, CommunicationServices, Internet Content & Information, C+, A, B+, A, 21.25, 1.81, 7.99, 5.6, 25.28, 28.6, 36.2, 81.7, 21.5, 16.3, -15.1, 33.87, 16.43, 17.6, 101.9, 16.86, -2.97, 6.35, 0.76, 11.03, 5.8, 16.7, 8.0, 0, 0.45, 79.4, 0.66, -0.63, 237.3, 205.1, 15.69965870307168, 64.8, 1.28, -7.76, 50.85, 4.6, Apr 29 AMC
FBHS, Fortune Brands Home & Security Inc., 7.19B, 81, ConsumerCyclical, Furnishings Fixtures & Appliances, C+, B+, B-, A-, 15.08, 6.93, 1.23, 3.05, 15.77, 7.8, 12.3, 35.8, 19.3, 7.2, 13.3, 18.92, 2.3, 5.6, 29.8, 19.18, -28.91, -17.22, -20.97, -2.88, 5.7, 9.7, -9.9, 1.8, 0.95, 90.4, 0.6, -22.26, 54.9, 49.6, 10.685483870967735, 55.0, 2.92, -29.53, 52.33, 1.5, Apr 30 AMC
FCX, Freeport-McMoRan Inc., 12.04B, 57, BasicMaterials, Copper, C+, C-, C, B-, 8.86, 0, 0.9, 1.36, 0, 0, 0, 0, 0, 0, -109.8, 1030.0, 0, -26.2, 0, 8.08, -34.26, -24.91, -36.81, -23.59, -2.4, 6.4, -18.1, 2.4, 0.56, 75.7, 0.3, 9.56, 12.0, 8.4, 42.85714285714285, 50.2, 3.94, -39.2, 71.99, 2.3, Apr 24 BMO
FDX, FedEx Corporation, 27.63B, 65, Industrials, Integrated Freight & Logistics, C+, B-, C, B-, 10.86, 0, 0.4, 1.51, 0, -0.5, 4.7, 70.5, -1.9, -0.5, -83.8, 8.85, -1.65, 2.8, -53.5, -9.0, -32.43, -32.32, -27.84, -36.76, -9.2, -7.3, -25.2, 2.3, 0.97, 75.3, 0.1, -38.66, 141.9, 109.3, 29.826166514181164, 42.4, 2.36, -39.19, 23.02, 1.2, Mar 17 AMC
FE, FirstEnergy Corp., 21.62B, 60, Utilities, Utilities - Diversified, C-, B-, C, B-, 15.23, 0, 1.99, 3.17, 0, 6.1, 12.1, 73.9, 9.4, 1.6, 20.8, 5.59, -2.4, -6.0, -93.3, -9.08, -23.12, -13.69, -17.78, -4.47, -5.0, -2.9, -13.3, 3.9, 0.85, 85.5, 0.2, 0, 49.5, 39.0, 26.923076923076923, 44.4, 1.04, -23.91, 24.87, 0.5, Apr 23 AMC
FFIV, F5 Networks Inc., 8.35B, 84, Technology, Software - Infrastructure, B+, A, C+, B+, 14.13, 7.4, 3.62, 4.18, 14.07, 14.8, 18.4, 83.9, 18.6, 9.2, -7.6, 7.0, 3.3, 7.1, -48.0, 13.87, 6.94, -6.35, -1.81, -4.11, 2.1, 14.8, 4.0, 0, -1.02, 95.2, 0.4, -14.14, 148.7, 137.0, 8.540145985401452, 58.2, 3.26, -10.96, 71.87, 1.1, Apr 27 AMC
FIS, Fidelity National Information Services Inc., 80.92B, 73, Technology, Information Technology Services, C+, B-, C+, B+, 19.17, 19.27, 7.13, 1.63, 53.17, 1.5, 6.7, 35.5, 0.4, 0.2, -74.1, 21.48, 12.66, 49.6, -94.7, 8.0, -15.91, -2.15, -6.7, 10.68, 1.9, 4.5, -3.3, 1.0, 0.31, 92.3, 0.2, -30.92, 150.5, 127.4, 18.131868131868124, 55.9, 1.62, -17.98, 41.55, 1.1, May 07 BMO
FISV, Fiserv Inc., 68.80B, 81, Technology, Information Technology Services, B+, B+, B-, B, 18.49, 3.18, 6.75, 2.05, 41.45, 9.1, 14.8, 48.4, 5.3, 2.0, -41.4, 21.71, 17.29, 160.8, -49.7, 6.04, -17.96, -10.24, -14.11, 15.66, -0.8, 2.5, -7.7, 0, 0.19, 94.8, 0.6, -5.87, 118.0, 98.8, 19.433198380566804, 50.0, 2.26, -20.58, 35.13, 1.1, May 07 AMC
FITB, Fifth Third Bancorp, 11.65B, 76, Financial, Banks - Regional, B+, B+, B+, D+, 7.53, 0.71, 1.84, 0.6, 21.54, 33.8, 66.9, 0, 11.2, 1.3, 9.0, 59.06, 10.15, 12.0, 43.3, 3.81, -45.26, -45.77, -46.88, -39.52, -5.1, -2.0, -36.1, 6.61, -0.82, 80.0, 0.4, 1.76, 20.7, 15.7, 31.84713375796179, 48.0, 1.91, -48.39, 47.12, 0, Apr 21 BMO
FLIR, FLIR Systems Inc., 5.80B, 80, Technology, Scientific & Technical Instruments, B+, B+, C+, B, 19.29, 2.21, 3.06, 3.49, 25.68, 6.6, 11.7, 48.3, 6.8, 3.9, -37.7, 11.44, 21.9, 1.4, -74.6, 31.72, -24.27, -16.68, -14.5, -10.69, 5.1, 20.1, -8.0, 1.5, 0.68, 96.7, 1.0, -1.65, 44.2, 45.2, -2.2123893805309733, 56.8, 1.43, -25.1, 86.67, 1.9, May 06 BMO
FLS, Flowserve Corporation, 3.06B, 70, Industrials, Specialty Industrial Machinery, B, B, C+, C, 12.94, 2.43, 0.78, 1.81, 20.69, 5.0, 8.6, 32.4, 11.3, 4.1, 121.8, -1.77, 6.36, 0.5, -101.1, -3.69, -51.06, -53.07, -53.83, -53.83, -11.1, -11.0, -44.7, 3.4, 2.0, 0, 0.2, -0.95, 28.5, 22.1, 28.95927601809954, 41.8, 3.73, -57.43, 21.07, 2.2, May 07 AMC
FLT, FLEETCOR Technologies Inc., 19.61B, 79, Technology, Information Technology Services, B+, A-, C+, C+, 16.45, 1.98, 7.4, 5.17, 18.41, 36.3, 45.0, 0, 25.7, 8.1, 9.5, 19.59, 11.27, 8.6, -22.3, 4.75, -30.25, -23.81, -23.01, -16.15, -3.1, 1.5, -20.0, 0, -0.52, 98.0, 1.7, -8.72, 266.0, 215.1, 23.66341236634124, 46.6, 3.28, -32.84, 31.46, 1.0, May 07 AMC
FMC, FMC Corporation, 11.55B, 76, BasicMaterials, Agricultural Inputs, C-, A-, B-, B+, 12.21, 2.21, 2.47, 4.29, 86.82, 10.0, 17.8, 45.0, 17.6, 4.7, 3.7, 14.12, 9.61, 4.9, 6.2, 5.44, -15.95, -9.9, -11.23, 17.09, -0.6, 6.6, -2.1, 1.9, 0.81, 94.5, 0.5, -48.91, 103.8, 88.7, 17.023675310033816, 53.5, 1.91, -18.53, 56.09, 1.8, May 05 AMC
FOX, Fox Corporation, 14.74B, 64, CommunicationServices, Broadcasting, B, C-, C+, B-, 10.69, 1.27, 1.26, 1.5, 0, 0, 0, 0, 0, 0, 0, 14.6, 9.2, 5.4, 3650.0, -0.2, -33.05, -25.7, -30.99, -32.53, -0.5, 1.3, -21.2, 1.8, 0, 56.89, 38.95, -0.01, 0, 24.0, -100.0, 50.5, 0.56, -35.32, 31.31, 0, -
FOXA, Fox Corporation, 15.12B, 76, CommunicationServices, Broadcasting, B, B+, C+, B-, 11.24, 0, 1.22, 1.55, 1.79, 10.7, 18.8, 35.7, 13.1, 6.6, 0.9, -2.47, -4.9, 25.0, -85.0, 0.27, -32.18, -25.27, -30.48, -31.66, 0.5, 1.9, -20.4, 1.7, 0.6, 99.09, 1.15, 0, 32.1, 24.5, 31.020408163265312, 51.2, 3.46, -35.15, 30.09, 3.8, May 06 AMC
FRC, First Republic Bank, 16.15B, 70, Financial, Banks - Regional, C-, B, B-, B, 18.32, 9.14, 4.38, 1.86, 10.87, 23.3, 71.4, 0, 10.3, 0.8, 8.1, 7.5, 2.05, 13.1, 7.7, 1.75, -18.57, -12.51, -18.11, -3.27, -4.4, 2.7, -6.1, 0.8, 2.36, 0, 0.2, 0, 102.2, 95.7, 6.792058516196447, 45.6, 3.12, -21.38, 37.28, 0, Apr 14 BMO
FRT, Federal Realty Investment Trust, 5.28B, 80, RealEstate, REIT - Retail, B, A, B-, B-, 23.39, 2.31, 5.64, 2.25, 63.96, 36.3, 49.8, 67.9, 14.6, 4.9, 53.0, 3.78, 6.7, -0.3, -10.3, -10.18, -43.92, -46.2, -45.61, -46.18, -6.0, -14.5, -40.9, 6.0, -1.92, 93.7, 0.7, -0.23, 99.0, 68.2, 45.16129032258064, 41.3, 2.93, -50.46, 8.26, 0, May 06 AMC
FTI, TechnipFMC plc, 2.98B, 55, Energy, Oil & Gas Equipment &amp; Services, B-, D-, C+, C, 10.29, 0, 0.22, 0.73, 10.66, -41.8, -35.2, 17.4, -70.9, -24.3, -29.3, 30.51, 7.25, 7.5, 0, -16.04, -61.69, -67.13, -68.98, -70.83, -15.4, -15.8, -62.7, 1.9, 0.86, 90.0, 0.7, 0.92, 12.1, 6.8, 77.94117647058823, 41.1, 1.83, -76.72, 48.11, 1.1, Apr 22 AMC
FTNT, Fortinet Inc., 21.98B, 88, Technology, Software - Infrastructure, C+, A, B, A, 42.16, 3.5, 9.72, 43.97, 26.92, 16.4, 17.8, 76.9, 35.6, 10.6, -11.5, 17.34, 18.67, 22.1, 77.5, 25.68, 15.92, 38.07, 29.32, 70.34, 20.5, 33.7, 41.3, 0, 1.42, 79.2, 11.7, -1.2, 118.1, 137.1, -13.858497447118893, 75.5, 4.09, -3.73, 100.46, 1.3, May 06 AMC
FTV, Fortive Corporation, 18.36B, 74, Technology, Scientific & Technical Instruments, B+, B+, C+, C+, 15.86, 6.16, 2.47, 2.59, 16.84, 7.4, 12.7, 50.3, 7.6, 3.2, -22.2, 21.75, 5.76, 7.6, -83.0, -3.01, -27.81, -22.66, -27.01, -31.47, -6.3, -2.8, -18.7, 0.5, -0.09, 85.4, 0.4, -80.59, 68.2, 54.4, 25.36764705882354, 44.6, 2.6, -32.96, 49.45, 1.6, Apr 30 AMC
GD, General Dynamics Corporation, 35.81B, 75, Industrials, Aerospace & Defense, B-, B, C+, B, 10.79, 2.33, 0.92, 2.91, 40.69, 8.9, 11.8, 17.8, 25.9, 6.9, 6.7, 9.22, 4.8, -5.5, -4.9, -0.67, -29.84, -28.27, -24.63, -20.75, 1.0, -0.3, -21.7, 3.3, 0.43, 88.5, 0.5, -5.96, 173.6, 131.5, 32.01520912547528, 51.4, 0, -31.4, 32.18, 1.3, Apr 29 BMO
GE, General Electric Company, 49.83B, 60, Industrials, Specialty Industrial Machinery, C+, D+, B, C, 14.18, 0, 0.53, 1.41, 0, 0, 0, 23.4, 0, 0, 99.8, 243.59, -1.1, -7.6, 595.3, -12.31, -55.95, -50.09, -48.92, -44.44, -10.3, -19.3, -40.6, 0.7, 0.26, 63.7, 0.13, 0, 8.8, 5.7, 54.385964912280706, 37.7, 1.26, -57.01, 4.01, 0, Apr 29 BMO
GILD, Gilead Sciences Inc., 97.03B, 84, Healthcare, Drug Manufacturers - General, B, A, C+, B+, 12.04, 10.77, 4.27, 4.42, 19.54, 21.8, 19.6, 79.4, 22.6, 8.1, 1.1, 2.44, 1.84, 5.1, -20.7, 3.48, 15.61, 20.07, 18.85, 18.27, -3.0, 0.8, 13.2, 3.5, -3.34, 80.6, 0.41, -3.36, 80.3, 77.0, 4.285714285714282, 47.9, 1.8, -10.17, 26.84, 3.0, Apr 30 AMC
GIS, General Mills Inc., 37.82B, 83, ConsumerDefensive, Packaged Foods, B-, A-, C+, A, 18.06, 3.14, 2.26, 4.99, 28.94, 12.7, 17.6, 35.3, 28.6, 7.0, 5.1, -1.03, 5.69, -0.4, 1.9, 5.35, 17.4, 18.81, 16.15, 18.7, 3.0, 9.8, 15.1, 3.1, -0.21, 74.4, 0.1, -24.69, 59.4, 63.5, -6.4566929133858295, 57.9, 2.05, -3.14, 33.53, 0.6, Mar 18 BMO
GL, Globe Life Inc., 7.23B, 69, Financial, Insurance - Life, B+, B, B-, D+, 9.2, 1.52, 1.58, 1.11, 6.21, 16.2, 21.6, 0, 10.7, 2.9, 12.4, 5.81, 6.6, 4.1, -8.1, -10.17, -39.08, -32.2, -35.99, -22.34, -12.1, -8.9, -27.0, 1.1, 1.51, 78.8, 1.8, -7.62, 85.1, 66.5, 27.969924812030065, 39.4, 2.44, -39.54, 18.73, 0, Apr 22 AMC
GLW, Corning Incorporated, 15.15B, 68, Technology, Electronic Components, B, B-, C, C+, 11.93, 12.08, 1.37, 1.53, 9.48, 2.4, 6.9, 31.6, 2.5, 1.0, -5.7, 54.72, 4.8, -15.0, -128.7, -0.25, -30.55, -32.68, -31.5, -34.13, -4.1, -4.7, -25.2, 4.4, -0.72, 76.0, 0.2, -0.15, 23.4, 19.6, 19.387755102040803, 44.3, 2.94, -41.8, 14.33, 2.2, Apr 28 BMO
GM, General Motors Company, 29.94B, 79, ConsumerCyclical, Auto Manufacturers, A, C+, B-, B-, 5.92, 1.2, 0.22, 0.8, 3.97, 3.5, 3.6, 9.8, 11.1, 2.0, -15.9, 254.9, 5.7, -6.2, -88.4, 3.0, -36.78, -42.19, -39.04, -40.3, 1.3, 0.7, -31.8, 0, -0.13, 78.8, 0.2, 1.38, 34.1, 21.4, 59.34579439252337, 51.7, 1.74, -46.75, 55.74, 1.1, May 06 BMO
GOOG, Alphabet Inc., 930.94B, 68, CommunicationServices, Internet Content & Information, C, C-, B, A-, 24.65, 3.56, 5.59, 4.55, 0, 0, 0, 0, 0, 0, -15.0, 31.6, 7.69, 13.3, 2.7, 7.42, -10.47, 4.41, 1.43, 16.48, 3.1, 10.1, 5.2, 0, 0, 70.62, 5.75, -20.36, 1527.5, 1349.3, 13.206847995256805, 59.2, 0.67, -11.49, 33.8, 0, Apr 28 AMC
GOOGL, Alphabet Inc., 917.22B, 83, CommunicationServices, Internet Content & Information, C+, A-, B-, A-, 24.73, 5.78, 5.5, 4.57, 31.57, 20.7, 21.4, 55.1, 17.4, 12.9, 12.5, 31.91, 4.8, 13.3, -2.6, 7.92, -10.34, 4.6, 1.3, 15.89, 3.4, 10.5, 5.3, 0, 0.18, 82.3, 0.14, 0, 1515.7, 1348.3, 12.41563450270712, 59.5, 0.64, -11.36, 34.49, 3.7, Apr 28 AMC
GPC, Genuine Parts Company, 10.30B, 68, ConsumerCyclical, Specialty Retail, C, B, C+, B, 13.46, 0, 0.54, 3.03, 63.49, 3.1, 4.2, 32.8, 16.6, 4.1, -22.4, 27.75, -2.5, -3.7, -14.2, -0.73, -26.77, -32.19, -33.16, -26.36, -5.3, -2.0, -22.7, 4.4, -0.56, 80.3, 0.6, 0.58, 83.1, 70.6, 17.705382436260624, 43.8, 2.01, -34.61, 42.91, 1.2, May 06 BMO
GPN, Global Payments Inc., 49.07B, 77, Industrials, Specialty Business Services, D+, B+, B, A, 20.98, 4.45, 8.27, 1.8, 43.79, 7.8, 14.1, 54.7, 2.1, 1.2, -19.7, 25.26, 17.42, 115.6, -32.9, 16.71, -18.95, -4.39, -10.0, 10.86, 2.5, 6.8, -3.5, 0.4, 0.31, 91.1, 0.5, -12.94, 178.7, 162.9, 9.699201964395323, 53.4, 1.54, -21.62, 55.69, 1.3, May 06 BMO
GPS, The Gap Inc., 2.45B, 68, ConsumerCyclical, Apparel Retail, B+, B-, C+, C-, 5.54, 0, 0.15, 0.81, 3.48, 2.1, 3.5, 37.4, 9.9, 2.5, -62.3, 187.56, 0, 1.1, -150.7, -7.0, -60.88, -58.22, -59.45, -67.98, -6.8, -13.9, -52.1, 13.53, 2.64, 63.9, 9.0, 0, 9.1, 6.9, 31.884057971014478, 45.4, 15.84, -68.69, 36.31, 1.4, Mar 12 AMC
GRMN, Garmin Ltd., 14.17B, 82, Technology, Scientific & Technical Instruments, B+, A, C+, B-, 18.18, 3.12, 3.68, 2.99, 46.39, 25.3, 25.3, 59.5, 21.3, 16.6, 36.4, 17.99, 4.87, 11.7, 14.3, -0.81, -21.36, -19.57, -20.77, -2.19, -3.4, -0.5, -11.6, 3.1, 0.16, 49.5, 0.3, -0.76, 88.2, 78.1, 12.932138284250971, 46.3, 2.08, -26.79, 26.64, 3.7, Apr 29 BMO
GS, The Goldman Sachs Group Inc., 62.45B, 72, Financial, Capital Markets, B+, C+, B-, C+, 8.07, 1.76, 1.16, 0.77, 12.5, 12.7, 17.2, 62.9, 8.5, 0.7, -12.4, 57.81, 5.38, -9.1, -45.5, -2.28, -26.81, -20.85, -24.13, -11.18, -2.9, 2.1, -15.7, 2.8, -0.58, 76.3, 0.4, 0, 212.8, 171.8, 23.864959254947614, 48.4, 1.59, -30.35, 33.32, 0, Apr 15 BMO
GWW, W.W. Grainger Inc., 14.59B, 80, Industrials, Industrial Distribution, C+, B+, B-, A-, 16.66, 2.07, 1.25, 8.2, 23.6, 6.6, 9.1, 37.8, 41.2, 12.3, 12.1, 20.54, 9.5, 7.2, -28.0, -0.86, -9.28, -14.88, -18.17, 5.82, 0.1, 5.0, -6.2, 2.0, 0.66, 75.1, 1.8, -1.1, 280.7, 273.0, 2.8205128205128163, 52.4, 2.17, -20.08, 38.09, 3.3, Apr 23 BMO
HAL, Halliburton Company, 8.74B, 58, Energy, Oil & Gas Equipment &amp; Services, C, C, C-, B-, 0, 0, 0.4, 1.28, 11.24, -10.6, -7.1, 10.9, -27.0, -9.0, -170.5, 57.7, 0, -12.2, -765.3, 43.17, -55.16, -52.69, -59.34, -61.12, 7.0, 19.5, -44.0, 7.24, 1.23, 83.3, 0.3, 23.18, 9.5, 9.5, 0.0, 57.1, 5.21, -62.01, 134.12, 2.1, Apr 20 BMO
HAS, Hasbro Inc., 8.69B, 77, ConsumerCyclical, Leisure, B-, B+, B-, B-, 14.82, 1.87, 1.71, 3.25, 45.62, 8.3, 9.5, 55.3, 18.3, 5.7, 96.8, 23.51, 10.55, 50.9, -340.9, -9.66, -33.37, -31.55, -38.81, -33.66, -9.2, -4.0, -32.7, 4.2, -0.18, 88.7, 0.4, -2.36, 88.5, 62.8, 40.9235668789809, 45.9, 2.42, -49.07, 56.35, 1.9, Apr 29 BMO
HBAN, Huntington Bancshares Incorporated, 7.85B, 69, Financial, Banks - Regional, B+, B, B-, D, 8.36, 1.61, 1.91, 0.74, 8.95, 25.0, 70.5, 0, 9.7, 0.9, 6.1, 138.24, 4.9, -8.9, -90.9, -0.26, -45.51, -48.29, -48.87, -40.56, -7.1, -8.9, -39.3, 7.78, 0.63, 78.3, 1.1, 0, 9.4, 7.3, 28.767123287671243, 43.9, 2.94, -50.67, 13.05, 0, Apr 23 BMO
HBI, Hanesbrands Inc., 2.92B, 74, ConsumerCyclical, Apparel Manufacturing, B, A-, C+, C+, 6.42, 0, 0.44, 3.51, 4.89, 7.7, 11.6, 39.3, 45.9, 6.6, 11.6, 78.15, -5.61, -17.1, -109.9, -4.05, -40.72, -45.43, -42.56, -47.99, -6.8, -7.6, -36.0, 7.03, 1.81, 0, 1.2, 0, 10.5, 8.2, 28.04878048780489, 42.7, 16.82, -51.78, 22.56, 2.2, Apr 30 BMO
HCA, HCA Healthcare Inc., 31.81B, 77, Healthcare, Medical Care Facilities, B+, B+, B-, C+, 8.88, 1.41, 0.62, 0, 9.9, 5.9, 12.2, 83.4, -92.1, 6.8, 10.5, 62.8, 7.98, 2.7, -43.0, -9.42, -34.27, -26.62, -32.91, -19.49, -6.8, -2.2, -21.3, 0, 0.2, 72.2, 0.5, -6.3, 143.1, 100.3, 42.671984047856434, 47.7, 1.95, -34.74, 69.87, 1.6, Apr 21 BMO
HD, The Home Depot Inc., 254.18B, 75, ConsumerCyclical, Home Improvement Retail, C-, B, B-, A, 21.54, 3.16, 2.31, 0, 49.97, 10.2, 14.4, 34.1, -599.5, 21.7, 6.1, 10.11, 7.25, -2.7, 7.8, 18.14, -3.25, 0.58, 7.37, 22.28, 7.4, 15.5, 6.3, 2.5, -0.27, 72.3, 0.1, -11.21, 225.9, 230.1, -1.8252933507170745, 66.3, 0.96, -5.21, 66.74, 1.1, May 19 BMO
HES, Hess Corporation, 12.57B, 59, Energy, Oil & Gas E&amp;P, C-, C-, C, B+, 0, 0, 1.94, 1.81, 10.34, -44.2, -30.8, 70.4, -33.7, -13.4, -24.4, -27.7, 0, -13.9, 0, 20.75, -28.7, -40.44, -35.98, -34.24, -0.7, 9.5, -25.7, 2.3, 3.92, 92.4, 0.8, -18.09, 49.1, 42.3, 16.07565011820332, 51.8, 6.35, -42.29, 64.12, 2.2, May 07 BMO
HFC, HollyFrontier Corporation, 4.47B, 75, Energy, Oil & Gas Refining &amp; Marketing, B, B-, C+, B, 10.93, 0, 0.26, 0.8, 3.55, 1.2, 2.6, 21.2, 3.6, 1.8, -25.1, 301.11, -10.26, -12.7, -228.3, 16.01, -36.65, -48.33, -45.55, -36.83, -5.4, 6.1, -36.4, 5.07, -1.21, 87.6, 0.8, -2.28, 36.7, 27.4, 33.94160583941608, 48.7, 4.34, -53.11, 49.4, 1.9, May 07 BMO
HIG, The Hartford Financial Services Group Inc., 11.94B, 60, Financial, Insurance - Diversified, B, B-, C+, D, 6.43, 0, 0.58, 0.8, 4.02, 8.2, 11.5, 0, 11.1, 2.4, 43.0, 11.02, -4.66, 0.2, -56.7, -14.02, -43.79, -45.99, -45.2, -37.1, -8.6, -11.3, -38.1, 3.9, -0.74, 94.0, 0.2, -5.0, 50.8, 32.0, 58.74999999999999, 44.2, 1.38, -46.93, 74.89, 0, Apr 29 AMC
HII, Huntington Ingalls Industries Inc., 7.01B, 73, Industrials, Aerospace & Defense, B-, B, C+, B, 12.07, 2.4, 0.77, 4.27, 22.83, 6.6, 8.7, 17.9, 36.7, 8.3, -30.5, -27.77, 4.91, 8.8, 48.3, -9.82, -31.21, -32.19, -31.35, -15.99, -6.7, -6.8, -22.6, 2.3, 1.45, 90.5, 2.2, 0.16, 248.4, 170.2, 45.94594594594596, 43.5, 2.09, -38.43, 17.04, 1.0, May 07 BMO
HLT, Hilton Worldwide Holdings Inc., 18.84B, 64, ConsumerCyclical, Lodging, C-, B-, C+, B, 23.47, 0, 2.05, 0, 20.72, 8.1, 15.4, 37.7, -181.4, 4.9, 19.2, 91.56, -3.9, -12.9, -88.0, -2.43, -39.65, -30.5, -38.54, -27.21, -5.3, -4.7, -26.9, 0, 0.98, 0, 1.4, -1.81, 82.4, 64.8, 27.160493827160508, 46.8, 4.62, -40.97, 53.88, 1.4, May 07 BMO
HOG, Harley-Davidson Inc., 2.99B, 73, ConsumerCyclical, Recreational Vehicles, B-, B+, C+, C+, 8.6, 16.86, 0.57, 1.77, 7.25, 6.9, 9.4, 36.1, 20.2, 3.4, -16.1, 108.63, 0.5, -6.2, -43.3, 6.08, -43.43, -49.04, -47.43, -44.08, -1.8, -2.9, -38.1, 0.4, 0.72, 0, 0.2, 11.43, 23.7, 19.1, 24.08376963350784, 47.1, 14.09, -52.19, 36.62, 1.1, Apr 28 BMO
HOLX, Hologic Inc., 13.52B, 85, Healthcare, Medical Instruments & Supplies, B+, B+, B, B+, 18.52, 4.65, 4.07, 6.49, 23.13, 13.6, 10.2, 52.7, 20.9, 6.9, 55.7, 23.6, 6.58, -7.6, 136.0, 24.39, -1.96, 11.4, -1.53, 14.52, 6.4, 23.1, 6.3, 0, -0.24, 99.5, 0.9, -10.16, 56.3, 51.3, 9.746588693957117, 68.1, 1.7, -6.95, 94.07, 1.3, Apr 29 AMC
HON, Honeywell International Inc., 90.15B, 75, Industrials, Specialty Industrial Machinery, C, A, C+, B, 16.21, 4.85, 2.48, 5.11, 26.56, 17.4, 21.1, 33.9, 35.0, 10.8, -4.4, 11.35, 3.15, -4.7, 15.0, -5.78, -29.46, -30.2, -28.22, -24.99, -6.1, -6.8, -22.1, 2.8, -0.28, 78.2, 0.1, -0.28, 153.4, 122.9, 24.816924328722536, 42.9, 1.17, -30.97, 25.69, 1.3, May 01 BMO
HP, Helmerich & Payne Inc., 1.88B, 45, Energy, Oil & Gas Drilling, C, C, D, D+, 0, 0, 0.73, 0.54, 13.08, -19.6, -23.2, 34.7, -13.0, -8.9, -165.6, -274.5, -7.76, -12.1, -698.2, 6.31, -61.78, -56.83, -61.81, -70.05, -3.4, -4.0, -51.1, 11.07, 1.98, 95.4, 1.4, -2.81, 19.4, 17.6, 10.22727272727271, 48.9, 9.03, -70.93, 39.92, 3.0, May 01 BMO
HPE, Hewlett Packard Enterprise Company, 11.92B, 70, Technology, Communication Equipment, A-, B, C, C, 5.7, 1.92, 0.42, 0.69, 50.94, 4.2, 4.6, 33.0, 6.9, 2.3, -36.8, 13.47, 4.91, -8.0, -36.8, -3.68, -37.62, -47.12, -42.18, -36.41, -3.9, -5.8, -33.0, 5.23, 0.59, 85.8, 0.2, -7.32, 12.2, 9.0, 35.55555555555554, 47.0, 2.32, -47.87, 23.42, 0.8, May 21 AMC
